Deployment Name ,Store/Kitchen Name ,User Name ,Date,Transaction Number ,Item Code ,Item Name ,Category Name,Super Category Name,Comment ,Quantity ,Unit ,Unit Price ,Amount,Source  
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,9-12-2025,176,RAW0000013,Ice Cream Vanilla - Amul,RM BEVERAGES - ICE CREAMS,RAW MATERIAL,-,24150,GM,0.18,4263.88,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,9-12-2025,176,RAW0000145,J1 Matcha Powder,RM BEVERAGES - POWDERS,RAW MATERIAL,-,174,GM,6.62,1151.51,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,9-12-2025,176,RAW0000017,Milk - Almond,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,-,12020,GM,0.28,3394.41,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,9-12-2025,176,RAW0000019,Milk - Milk Maid,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,-,20550,GM,0.34,6938.9,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,9-12-2025,176,RAW0000015,Milk - Oat,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,-,19760,GM,0.25,5028.39,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,9-12-2025,176,RAW0000014,Milk - Regular,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,-,275890,GM,0.07,20174.95,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,9-12-2025,176,RAW0000018,Milk - Skimmed,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,-,8468,GM,0.08,692,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,9-12-2025,176,RAW0000016,Milk - Soya,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,CAP0000034,Aeropress Coffee And Espresso Maker,BOH BEVERAGE EQUIPMENT,CAPEX,-,1,PCS..,3527.55,3527.55,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,CAP0000033,Chemex Manual Pour Over Classic Coffeemaker 3 Cup :Cm-1C,BOH BEVERAGE EQUIPMENT,CAPEX,-,1,PCS,4032.06,4032.06,,
