Deployment Name ,Store/Kitchen Name ,User Name ,Date,Transaction Number ,Item Code ,Item Name ,Category Name,Super Category Name,Comment ,Quantity ,Unit ,Unit Price ,Amount,Source  
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000111,Chipotle Mayo,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,100,GM,0.05,5.45,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000112,Basil Pesto Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,30,GM,0.73,21.78,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000113,Broccomole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,200,GM,0.47,94.09,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000114,Tomato Salsa,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,100,GM,0.17,16.83,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000115,Sour Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,200,GM,0.34,67.47,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000117,Pomegranate Granular,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,50,GM,0.7,35.1,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000118,Grated Parmesan Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,20,GM,3.5,69.94,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000119,Blanched Broccoli Floret,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,100,GM,0.48,47.68,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000122,Oil Olive,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1430,GM,1.29,1839.7,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000123,Bocconcini Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,500,GM,2.68,1338.89,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000126,Aop Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,60,GM,0.65,38.81,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000127,Farm Fresh Lettuce Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000128,Farm Fresh Pre Tossed Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,180,GM,0.32,58.42,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000129,Farm Fresh Salad Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,215,GM,0.77,164.64,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000130,Yogurt Muesli,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000131,Mediterranean Pre-Tossed Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,197,GM,0.4,77.99,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000132,Olives Black Whole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,710,GM,1.77,1260.18,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000133,Togarashi Seasoning,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0.72,KG,5354,3854.88,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000134,Spaghetti Pasta Blanched,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,700,GM,0.36,249.1,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000135,Cheese Feta Imported,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,500,GM,1.92,960.59,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000136,Mexican Rice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000137,Blanched Marconi Pasta,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1000,GM,0.36,356.35,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000138,Mac & Cheese Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1000,GM,0.35,353.36,,
